id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1308595689295720448,1308360372282417158,2020-09-23 02:34:59 UTC,2020-09-23,02:34:59,+0000,277409333,eatcookwrite,Marc Brazeau,,"@SylvanaquaFarms @SarahTaber_bww @4mcc @sarah_k_mock Well, oats were the number two most dominate crop in commodity crop rotations, so while that proposition might be true on the margins, the fact that soybeans at oat's lunch suggests that it doesn't have that much explanatory power even if it's not completely falsified.",en,[],[],[],2,0,0,[],[],https://twitter.com/eatcookwrite/status/1308595689295720448,False,,0,,,,,,,,"[{'screen_name': 'SylvanaquaFarms', 'name': 'SOMETHING ELSE.', 'id': '2175167642'}, {'screen_name': 'SarahTaber_bww', 'name': 'Dr Sarah Taber', 'id': '2859448331'}, {'screen_name': '4mcc', 'name': 'Clarke Fretz', 'id': '265048645'}, {'screen_name': 'sarah_k_mock', 'name': 'Sarah K Mock', 'id': '459767319'}]",,,,
1308467513999622144,1308467513999622144,2020-09-22 18:05:40 UTC,2020-09-22,18:05:40,+0000,480880167,wilsonfarmgrain,Kevin Wilson,,Not every day you can handle every commodity at once. Barley...oats....wheat..corn.. and beans all heading to new homes across the pond and down the road  #wilsonfarms #lookglobal #feedtheworld #oneloadatatime  https://t.co/wPdDJEUm0b,en,[],[],['https://pbs.twimg.com/media/EiicRBTXgAIhbiz.jpg'],0,2,37,"['wilsonfarms', 'lookglobal', 'feedtheworld', 'oneloadatatime']",[],https://twitter.com/Wilsonfarmgrain/status/1308467513999622144,False,,1,https://pbs.twimg.com/media/EiicRBTXgAIhbiz.jpg,,,,,,,[],,,,
1302882374225670145,1302882374225670145,2020-09-07 08:12:19 UTC,2020-09-07,08:12:19,+0000,1023225021781692419,manoyroman,Roman Manoy,,Commodity: Oats flakes Origin: Ukraine Production: 2020 Packing: 25 kg pp bags. MOQ: 1x40 (27 tons). If you want to buy please contact via email: 3891romio@gmail.com #oats #flakes #birdsseeds #hulledoats #cereals  https://t.co/GtSVxJo2bq,en,[],[],"['https://pbs.twimg.com/media/EhTEl3lWkAASNIg.jpg', 'https://pbs.twimg.com/media/EhTEl34XgAA7oz7.jpg', 'https://pbs.twimg.com/media/EhTEl32XkAEk3Su.jpg']",0,0,1,"['oats', 'flakes', 'birdsseeds', 'hulledoats', 'cereals']",[],https://twitter.com/ManoyRoman/status/1302882374225670145,False,,1,https://pbs.twimg.com/media/EhTEl3lWkAASNIg.jpg,,,,,,,[],,,,
1302478805987217408,1302478805987217408,2020-09-06 05:28:40 UTC,2020-09-06,05:28:40,+0000,1023225021781692419,manoyroman,Roman Manoy,,"Commodity: Oats Origin: Ukraine Crop: 2020 Quality: - Moisture 14% max, - Foreign matter 2 % max, - Test weight: 480 g/l min. Packing: 30 kgs pp bags. Price: CFR ASWP on request Payment: 10/90 TT Please send your request with full details on email: 3891romio@gmail.com #oats #feed  https://t.co/jrqFrXcgkV",en,[],[],['https://pbs.twimg.com/media/EhNVkfHXsAABJjy.jpg'],0,0,2,"['oats', 'feed']",[],https://twitter.com/ManoyRoman/status/1302478805987217408,False,,1,https://pbs.twimg.com/media/EhNVkfHXsAABJjy.jpg,,,,,,,[],,,,
1301447946114924545,1301447946114924545,2020-09-03 09:12:24 UTC,2020-09-03,09:12:24,+0000,1023225021781692419,manoyroman,Roman Manoy,,"Commodity: Oats Origin: Ukraine Crop: 2020 Quality: - Moisture 14% max, - Foreign matter 2 % max, - Test weight: 480 g/l min. Packing: in bulk or in 30 pp bags. Price: CFR ASWP on request Please send your request with full details on email: 3891romio@gmail.com #oats #feed #grain  https://t.co/TYvIv5ySjG",en,[],[],[],0,0,3,"['oats', 'feed', 'grain']",[],https://twitter.com/ManoyRoman/status/1301447946114924545,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1301447787150807041/pu/img/37k8T4hTBTTwMrho.jpg,,,,,,,[],,,,
1298500423377018880,1298500423377018880,2020-08-26 06:00:00 UTC,2020-08-26,06:00:00,+0000,1161923370071535616,xchangewiser,XchangeWiser,,"Daily pick of XchangeWiser, the trending Robo Advisor for #Commodity is O=F , Oats Dec 20 for today. More on:  https://t.co/KUkRe9FpB1 (This is not an investment advise, XchangeWiser is transparently racing the AI algorithms and presents their decisions)  https://t.co/azltiH0ytQ",en,[],['http://xchangewiser.com'],['https://pbs.twimg.com/media/EgUt450XoAIwNUL.png'],0,0,0,['commodity'],[],https://twitter.com/xchangewiser/status/1298500423377018880,False,,1,https://pbs.twimg.com/media/EgUt450XoAIwNUL.png,,,,,,,[],,,,
1295877704332357633,1295794224403750912,2020-08-19 00:18:15 UTC,2020-08-19,00:18:15,+0000,21154086,adhdrandomness,Johnny B Goode,,@syklum @FlareNetworks It can be used as a hedge against the declining price of oats or whatever commodity. I did get that much at least.,en,[],[],[],0,0,0,[],[],https://twitter.com/ADHDrandomness/status/1295877704332357633,False,,0,,,,,,,,"[{'screen_name': 'syklum', 'name': 'Syklum', 'id': '1007125873609269248'}, {'screen_name': 'FlareNetworks', 'name': 'Flare', 'id': '1098955584907431936'}]",,,,
1294342397552459783,1294342397552459783,2020-08-14 18:37:29 UTC,2020-08-14,18:37:29,+0000,583084442,trading_tech,Trading Technologies,,"Market view on TT: #Corn, #soybeans, #soyoil, #soymeal, #oats, #palmoil, #canola and #rapeseed are lower. #Wheat, #rice and #ethanol are higher. #Hogs were up. #Cattle were down. #Sugar, #coffee, #cocoa, #cotton, #oj and #lumber all fell. #commodity #maize #soy #soya #grains  https://t.co/qTx9SL7DjB",en,[],[],[],1,1,2,"['corn', 'soybeans', 'soyoil', 'soymeal', 'oats', 'palmoil', 'canola', 'rapeseed', 'wheat', 'rice', 'ethanol', 'hogs', 'cattle', 'sugar', 'coffee', 'cocoa', 'cotton', 'oj', 'lumber', 'commodity', 'maize', 'soy', 'soya', 'grains']",[],https://twitter.com/Trading_Tech/status/1294342397552459783,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1294342161165688837/pu/img/mM66VUwQqgd6-8HX.jpg,,,,,,,[],,,,
1292425489777405955,1292425489777405955,2020-08-09 11:40:23 UTC,2020-08-09,11:40:23,+0000,2594097305,garviemtnangus,Trevor Welch,,"Mowing some ""not so green"" feed this morning, it's so dry oats are ripening practically over night (or so it seems). #cowchow will be a scarce and pricey commodity this winter. Maritimes are desperate dry, and guys already know they're gonna be short. @BovinsNBCattle  https://t.co/MPSzYLPN75",en,"[{'screen_name': 'bovinsnbcattle', 'name': 'nb cattle producers', 'id': '884561375451807748'}]",[],['https://pbs.twimg.com/media/Ee-eIg6XYAAbeRy.jpg'],4,2,20,['cowchow'],[],https://twitter.com/garviemtnangus/status/1292425489777405955,False,,1,https://pbs.twimg.com/media/Ee-eIg6XYAAbeRy.jpg,,,,,,,[],,,,
1290302815043301377,1290302815043301377,2020-08-03 15:05:38 UTC,2020-08-03,15:05:38,+0000,1150578452606701568,oats_alex,Alex Kramer,,What ever happened to the good old days when you had to be willing to die for the words you spoke. Conviction is a rare commodity these days.,en,[],[],[],0,0,1,[],[],https://twitter.com/oats_alex/status/1290302815043301377,False,,0,,,,,,,,[],,,,
1287480533992251392,1287480533992251392,2020-07-26 20:10:54 UTC,2020-07-26,20:10:54,+0000,802232300293525504,philliptoddh,Todd,,@KeithMcCullough #1 Exporter of Oats.  Another interesting commodity to watch.  https://t.co/sffXdaSJvp,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/Ed4MuBcWoAAAM8R.jpg'],0,0,0,[],[],https://twitter.com/PhillipToddH/status/1287480533992251392,False,,1,https://pbs.twimg.com/tweet_video_thumb/Ed4MuBcWoAAAM8R.jpg,,,,,,,[],,,,
1287149377140797440,1287149377140797440,2020-07-25 22:15:00 UTC,2020-07-25,22:15:00,+0000,31255063,agriville,Farms.com Agriville,,"In this week's #TopWestCdnAgNews: Richardson revises #oat procurement program.. As regulations increase, growers may decrease their production of oats, one commodity group rep says. #WestCdnAg #AgTwitter   Learn more:  https://t.co/uAKS801dEm  https://t.co/d5kauZpIc0",en,[],['https://www.farms.com/ag-industry-news/richardson-revises-oat-procurement-program-342.aspx'],['https://pbs.twimg.com/media/EdzethcUcAE2Yvt.jpg'],0,0,0,"['topwestcdnagnews', 'oat', 'westcdnag', 'agtwitter']",[],https://twitter.com/Agriville/status/1287149377140797440,False,,1,https://pbs.twimg.com/media/EdzethcUcAE2Yvt.jpg,,,,,,,[],,,,
1286281338174287872,1286174491689787392,2020-07-23 12:45:43 UTC,2020-07-23,12:45:43,+0000,1161923370071535616,xchangewiser,XchangeWiser,,Artificial intelligence based robo advisor XchangeWiser's daily suggestion #Oats ( O=F ) increased by %2.58  For more:  https://t.co/KUkRe9nOJt  #Stock #StockExchange #Trade #Trading #TradeSignals #Money #Ai #XchangeWiser #Commodity #Currency  https://t.co/D8DTnJbxOu,en,[],['http://xchangewiser.com'],['https://pbs.twimg.com/media/EdnJ3LmWoAAbpzD.png'],0,0,0,"['oats', 'stock', 'stockexchange', 'trade', 'trading', 'tradesignals', 'money', 'ai', 'xchangewiser', 'commodity', 'currency']",[],https://twitter.com/xchangewiser/status/1286281338174287872,False,,1,https://pbs.twimg.com/media/EdnJ3LmWoAAbpzD.png,,,,,,,[],,,,
1286260017117749248,1286260017117749248,2020-07-23 11:21:00 UTC,2020-07-23,11:21:00,+0000,31255063,agriville,Farms.com Agriville,,Richardson Pioneer's decision to no longer source #oats treated with pre-harvest desiccants in 2021 isn't sitting well with commodity groups. #WestCdnAg #AgTwitter   https://t.co/uAKS801dEm  https://t.co/QSwAamuC8G,en,[],['https://www.farms.com/ag-industry-news/richardson-revises-oat-procurement-program-342.aspx'],['https://pbs.twimg.com/media/EdKPwL4UMAE-V4Q.jpg'],0,1,2,"['oats', 'westcdnag', 'agtwitter']",[],https://twitter.com/Agriville/status/1286260017117749248,False,,1,https://pbs.twimg.com/media/EdKPwL4UMAE-V4Q.jpg,,,,,,,[],,,,
1286174491689787392,1286174491689787392,2020-07-23 05:41:09 UTC,2020-07-23,05:41:09,+0000,1161923370071535616,xchangewiser,XchangeWiser,,"Daily pick of XchangeWiser, the trending Robo Advisor for #Commodity is O=F , #Oats Sep 20 Wheat Futures for today. More on:  https://t.co/KUkRe9nOJt (This is not an investment advise, XchangeWiser is transparently racing the AI algorithms and presents their decisions)",en,[],['http://xchangewiser.com'],[],1,0,0,"['commodity', 'oats']",[],https://twitter.com/xchangewiser/status/1286174491689787392,False,,0,,,,,,,,[],,,,
1285456570835402754,1285456570835402754,2020-07-21 06:08:23 UTC,2020-07-21,06:08:23,+0000,1161923370071535616,xchangewiser,XchangeWiser,,"Daily pick of XchangeWiser, the trending Robo Advisor for #Commodity is O=F , Oats Sep 20 for today. More on:  https://t.co/KUkRe9nOJt (This is not an investment advise, XchangeWiser is transparently racing the AI algorithms and presents their decisions)  https://t.co/pi49DlMpBB",en,[],['http://xchangewiser.com'],['https://pbs.twimg.com/media/Edbb10pWkAEZRzk.png'],0,0,0,['commodity'],[],https://twitter.com/xchangewiser/status/1285456570835402754,False,,1,https://pbs.twimg.com/media/Edbb10pWkAEZRzk.png,,,,,,,[],,,,
1280191829355507713,1279302979435335681,2020-07-06 17:28:11 UTC,2020-07-06,17:28:11,+0000,19679140,seedsgirl,Ali,,@no1_nicola @kuantancurls @RuralLeader @samp74 @broadcastscot Is that not just the same as Quakers using imported Oats or Diageo using imported barley. All down to price  grain is a commodity,en,[],[],[],2,0,2,[],[],https://twitter.com/seedsgirl/status/1280191829355507713,False,,0,,,,,,,,"[{'screen_name': 'no1_nicola', 'name': 'No1 Comrade', 'id': '3533955989'}, {'screen_name': 'kuantancurls', 'name': 'Aye, Have a Voice', 'id': '3699306921'}, {'screen_name': 'RuralLeader', 'name': ""Daye Tucker #FBSI#People'sVote"", 'id': '248380098'}, {'screen_name': 'samp74', 'name': 'Sam 🕷️🕸️⭐🌳🏴\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f', 'id': '401937470'}, {'screen_name': 'broadcastscot', 'name': 'Broadcasting Scotland', 'id': '2640236203'}]",,,,
1274961862367551488,1274961862367551488,2020-06-22 07:06:10 UTC,2020-06-22,07:06:10,+0000,1023225021781692419,manoyroman,Roman Manoy,,Commodity: Oats flakes Origin: Ukraine Production: 2020 Packing: 25 kg pp bags. MOQ: 1x40 (27 tons). If you want to buy please contact via email: 3891romio@gmail.com  #oats #flakes #birdsseeds #hulledoats #cereals  https://t.co/D1K4sCFX7b,en,[],[],"['https://pbs.twimg.com/media/EbGTCdTXgAMRQQ6.jpg', 'https://pbs.twimg.com/media/EbGTCdVXkAMkrfP.jpg', 'https://pbs.twimg.com/media/EbGTCdTWkAEDUn7.jpg']",0,2,2,"['oats', 'flakes', 'birdsseeds', 'hulledoats', 'cereals']",[],https://twitter.com/ManoyRoman/status/1274961862367551488,False,,1,https://pbs.twimg.com/media/EbGTCdTXgAMRQQ6.jpg,,,,,,,[],,,,
1271311358756139009,1271311358756139009,2020-06-12 05:20:22 UTC,2020-06-12,05:20:22,+0000,3278299729,alisafi110,Aliii,,#Oats testing it's resistance after massive break down. Good opportunity for short. 305 to 310 will be next down side target. #futurestrading #Agricultural_Commodity  https://t.co/GYNafwu2Xh,en,[],[],['https://pbs.twimg.com/media/EaSa8OyUwAEUS69.jpg'],0,0,1,"['oats', 'futurestrading', 'agricultural_commodity']",[],https://twitter.com/AliSafi110/status/1271311358756139009,False,,1,https://pbs.twimg.com/media/EaSa8OyUwAEUS69.jpg,,,,,,,[],,,,
1270661948397379584,1270661948397379584,2020-06-10 10:19:50 UTC,2020-06-10,10:19:50,+0000,153748900,rabbes,DLIEC INC | SINCE 1998 | NARINDER WALIA CMD,,DLIEC GLOBAL INC | SINCE 1998 A COMPREHENSIVE KNOWLEDGE CLUSTER KEY OF AGRICULTURAL COMMODITY   EXPORTING CONVENTIONAL &amp; ORGANIC GRAINS ; WHEAT | BARLEY | BUCKWHEAT | CORN | MILLET | OATS | QUINOA | RYE | SORGHUM WHEAT | WHITE CORN | YELLOW CORN ORGANIC GRAINS | OTHERS GRAIN  https://t.co/pnRsb28ol8,en,[],[],['https://pbs.twimg.com/media/EaJMSocUwAY0_TS.jpg'],0,0,0,[],[],https://twitter.com/rabbes/status/1270661948397379584,False,,1,https://pbs.twimg.com/media/EaJMSocUwAY0_TS.jpg,,,,,,,[],,,,
1269880048649228290,1269880048649228290,2020-06-08 06:32:51 UTC,2020-06-08,06:32:51,+0000,1161923370071535616,xchangewiser,XchangeWiser,,"Daily pick of XchangeWiser, the trending Robo Advisor for #Commodity is O=F , Oats Sep 20 for today. More on:  https://t.co/KUkRe9nOJt (This is not an investment advise, XchangeWiser is transparently racing the AI algorithms and presents their decisions)  https://t.co/U98y6yGZmU",en,[],['http://xchangewiser.com'],['https://pbs.twimg.com/media/EZ-FHr0WkAEkEDQ.png'],0,1,0,['commodity'],[],https://twitter.com/xchangewiser/status/1269880048649228290,False,,1,https://pbs.twimg.com/media/EZ-FHr0WkAEkEDQ.png,,,,,,,[],,,,
1267186408873168900,1267186408873168900,2020-05-31 20:09:17 UTC,2020-05-31,20:09:17,+0000,108119856,stockandland,Stock & Land,,How Dad's Oats turned a commodity into a brand  https://t.co/nNtBXdIEVX,en,[],['https://ift.tt/2XjnIw9'],[],0,1,1,[],[],https://twitter.com/stockandland/status/1267186408873168900,False,,0,,,,,,,,[],,,,
1266055178916106241,1266055178916106241,2020-05-28 17:14:11 UTC,2020-05-28,17:14:11,+0000,956659834736300032,grainhedging,Mr. Hedge,,Oats knew...  Corn back to being the more expensive commodity. Only took 1 day from my tweet. And I don't think its done...,en,[],[],[],1,0,4,[],[],https://twitter.com/GrainHedging/status/1266055178916106241,False,https://twitter.com/GrainHedging/status/1265609896734666757,0,,,,,,,,[],,,,
1263892711117119493,1263892709837766656,2020-05-22 18:01:18 UTC,2020-05-22,18:01:18,+0000,1247047404018438144,boardgamegames,2020 Quarantine Board Games,,"Pit is a commodity trading game; you try to corner the market it one of several grains (corn, barley, wheat, oats, hay, rye, or flax) by trading cards. You don't know what you're getting when you trade (otherwise trading would quickly grind to a halt).  https://t.co/fWhN1gRxV7",en,[],[],['https://pbs.twimg.com/media/EYo_EuIXQAAY_Go.jpg'],1,0,0,[],[],https://twitter.com/BoardGameGames/status/1263892711117119493,False,,1,https://pbs.twimg.com/media/EYo_EuIXQAAY_Go.jpg,,,,,,,[],,,,
1263541744404217856,1263541744404217856,2020-05-21 18:46:41 UTC,2020-05-21,18:46:41,+0000,583084442,trading_tech,Trading Technologies,,"Market view on TT: #Corn, #soybeans, #soyoil, #soymeal, #rice, #canola and #rapeseed fell. #Wheat, #oats, #ethanol and #palmoil rose. #Hogs and #fats are higher. #Feeders are lower. #Sugar, #coffee, #cocoa and #lumber were down. #Cotton and #FCOJ were up. #soy #cattle #commodity  https://t.co/PaijkueCGR",en,[],[],[],1,1,6,"['corn', 'soybeans', 'soyoil', 'soymeal', 'rice', 'canola', 'rapeseed', 'wheat', 'oats', 'ethanol', 'palmoil', 'hogs', 'fats', 'feeders', 'sugar', 'coffee', 'cocoa', 'lumber', 'cotton', 'fcoj', 'soy', 'cattle', 'commodity']",[],https://twitter.com/Trading_Tech/status/1263541744404217856,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1263541573138120704/pu/img/5U9MJnB-Ggz2eYFb.jpg,,,,,,,[],,,,
1262857077657141248,1262857077657141248,2020-05-19 21:26:04 UTC,2020-05-19,21:26:04,+0000,399872644,sodakagone,cheri rath,,"CFAP payments for soybeans, corn, hard red spring &amp; durum wheat, oats, millet, sorghum, sunflowers, malting barley, canola, upland cotton made based on lesser of 50% of producer’s 2019 total production OR 2019 inventory as of Jan15 2020 ...multiplied by commodity payment rate.  https://t.co/WtY8iZVH25",en,[],[],['https://pbs.twimg.com/media/EYaRrPqWoAEznjq.jpg'],0,0,1,[],[],https://twitter.com/sodakagone/status/1262857077657141248,False,,1,https://pbs.twimg.com/media/EYaRrPqWoAEznjq.jpg,,,,,,,[],,,,
1262467049772769285,1262441599839227907,2020-05-18 19:36:14 UTC,2020-05-18,19:36:14,+0000,1704893418,bulenkosi,Bule,,@loobangs @NtombeLong I've got everyone hooked on oats yaphela in 3 days now lapho its become a rare commodity,en,[],[],[],1,0,1,[],[],https://twitter.com/BuleNkosi/status/1262467049772769285,False,,0,,,,,,,,"[{'screen_name': 'loobangs', 'name': 'LUNGA🌍MDLETSHE', 'id': '213337960'}, {'screen_name': 'NtombeLong', 'name': 'Umzulu phaqa!', 'id': '142432076'}]",,,,
1258839362671796224,1258682656453046277,2020-05-08 19:21:06 UTC,2020-05-08,19:21:06,+0000,1578104448,bradclemley,Brad Lemley,,"@Grimhood @badvirgo_ @bkjuni Right, as with all grain-based alternatives to animal foods, they are much cheaper to produce and so offer larger margins. I’d guess a quart of oat milk has 1 cent worth of commodity oats in it. The fact that they are bad for you is an inconvenience to be countered via marketing.",en,[],[],[],2,1,4,[],[],https://twitter.com/BradCLemley/status/1258839362671796224,False,,0,,,,,,,,"[{'screen_name': 'Grimhood', 'name': 'Grimm’s Apothecary', 'id': '1706137237'}, {'screen_name': 'badvirgo_', 'name': 'TT✨', 'id': '1068235201325789187'}, {'screen_name': 'bkjuni', 'name': 'J.', 'id': '134240164'}]",,,,
1257294045543632897,1257294045543632897,2020-05-04 13:00:34 UTC,2020-05-04,13:00:34,+0000,191158810,andrewbellbnn,Andrew Bell,,"Gold and uranium about the only commodity winners this year. Oh, and oats held their own.  https://t.co/30rsSMa95N",en,[],[],['https://pbs.twimg.com/media/EXLOQhTWoAcJb7e.png'],1,2,7,[],[],https://twitter.com/AndrewBellBNN/status/1257294045543632897,False,,1,https://pbs.twimg.com/media/EXLOQhTWoAcJb7e.png,,,,,,,[],,,,
1253653318947217410,1253653318947217410,2020-04-24 11:53:37 UTC,2020-04-24,11:53:37,+0000,2984520972,cmdtydata,cmdty,,"Over 28,000 data series from the USDA’s field #crop reports which cover #corn, #soybeans, oats, #wheat, and #cotton commodities produced in the United States are now available in cmdtyStats, our global database for commodity fundamentals. Learn more!  https://t.co/qpnPixHSNV",en,[],['https://www.barchart.com/cmdty/resources/blog/4739856/county-and-crd-fundamental-data-for-field-crops-now-available-in-cmdtystats'],[],0,0,0,"['crop', 'corn', 'soybeans', 'wheat', 'cotton']",[],https://twitter.com/cmdtyData/status/1253653318947217410,False,,0,,,,,,,,[],,,,
1253327842466656263,1253327842466656263,2020-04-23 14:20:18 UTC,2020-04-23,14:20:18,+0000,28362074,cmdtyag,cmdty Agriculture,,"Over 28,000 data series from the USDA’s field #crop reports which cover #corn, #soybeans, oats, #wheat, and #cotton commodities produced in the United States are now available in cmdtyStats, our global database for commodity fundamentals. Learn more!  https://t.co/mmmLNtO8ah",en,[],['https://www.barchart.com/cmdty/resources/blog/4739856/county-and-crd-fundamental-data-for-field-crops-now-available-in-cmdtystats'],[],0,0,0,"['crop', 'corn', 'soybeans', 'wheat', 'cotton']",[],https://twitter.com/cmdtyAg/status/1253327842466656263,False,,0,,,,,,,,[],,,,
1248796604007501825,1248796604007501825,2020-04-11 02:14:46 UTC,2020-04-11,02:14:46,+0000,211289679,lalasherman,Laura Sherman,,whatever happened to govt surplus. in the 70s when we went the recession the govt distributed Commodity Foods  or surplus farm goods. butter powdered eggs canned chicken oats raisins and powdered milk,en,[],[],[],0,0,0,[],[],https://twitter.com/lalasherman/status/1248796604007501825,False,https://twitter.com/jodikantor/status/1248652232201027584,0,,,,,,,,[],,,,
